age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,capital-gain_log,capital-loss_log
17,Private,7,Never-married,Other-service,Own-child,White,Male,12,United-States,<=50K,0.0,0.0
59,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,8.310169021981912,0.0
26,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
37,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,75,Thailand,>50K,0.0,0.0
19,Unknown,10,Never-married,Unknown,Own-child,White,Male,24,Canada,<=50K,0.0,0.0
64,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
33,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,<=50K,0.0,0.0
33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,>50K,0.0,0.0
61,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
17,Private,5,Never-married,Other-service,Own-child,White,Male,24,United-States,<=50K,6.962243464266207,0.0
50,Self-emp-not-inc,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,United-States,<=50K,7.786551806428712,0.0
27,Local-gov,14,Never-married,Prof-specialty,Own-child,White,Male,35,United-States,<=50K,0.0,0.0
30,Private,9,Divorced,Prof-specialty,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
43,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
44,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,8.895492631451633,0.0
35,Private,10,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
25,Private,10,Never-married,Tech-support,Own-child,White,Female,40,United-States,<=50K,0.0,0.0
24,Private,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,48,United-States,>50K,8.895492631451633,0.0
22,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,15,Germany,<=50K,0.0,0.0
42,Local-gov,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,8.552367266423891,0.0
34,Private,12,Divorced,Sales,Unmarried,Black,Female,45,United-States,<=50K,0.0,0.0
60,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,42,United-States,<=50K,0.0,0.0
21,Private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
57,Federal-gov,14,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,9.617470759403409,0.0
41,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K,0.0,0.0
50,Private,10,Divorced,Other-service,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
25,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Ecuador,<=50K,0.0,0.0
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,<=50K,0.0,0.0
31,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
29,Local-gov,13,Never-married,Protective-serv,Not-in-family,White,Male,56,United-States,<=50K,0.0,0.0
21,Private,10,Never-married,Sales,Own-child,White,Male,45,United-States,<=50K,0.0,0.0
27,Private,13,Never-married,Tech-support,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
65,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,16,United-States,<=50K,0.0,0.0
37,Self-emp-inc,13,Divorced,Sales,Not-in-family,White,Female,60,United-States,<=50K,0.0,0.0
39,Unknown,14,Married-civ-spouse,Unknown,Wife,Asian-Pac-Islander,Female,40,Unknown,<=50K,8.150467911624004,0.0
24,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,9,Divorced,Sales,Not-in-family,White,Male,80,United-States,<=50K,0.0,0.0
48,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,8.94754601503218,0.0
21,Private,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,25,United-States,<=50K,0.0,0.0
31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,>50K,0.0,0.0
55,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K,8.386400901166214,0.0
24,Private,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Laos,<=50K,0.0,0.0
43,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
26,Private,12,Never-married,Tech-support,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
46,Private,12,Never-married,Prof-specialty,Not-in-family,White,Female,33,United-States,<=50K,0.0,0.0
35,Private,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.0,0.0
41,Self-emp-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,>50K,0.0,0.0
26,Private,13,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
34,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,Taiwan,>50K,8.895492631451633,0.0
19,Unknown,10,Never-married,Unknown,Own-child,Black,Female,25,United-States,<=50K,0.0,0.0
36,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K,0.0,0.0
22,Private,10,Never-married,Sales,Own-child,White,Male,15,United-States,<=50K,0.0,0.0
24,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
77,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,0.0,0.0
22,Private,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,40,Mexico,<=50K,0.0,0.0
29,Private,10,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
62,Private,9,Widowed,Other-service,Not-in-family,White,Female,24,United-States,<=50K,0.0,0.0
39,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,<=50K,0.0,0.0
43,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K,0.0,7.303843225277705
35,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,45,United-States,<=50K,0.0,0.0
29,Private,7,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
76,Self-emp-not-inc,14,Married-civ-spouse,Craft-repair,Husband,White,Male,10,United-States,<=50K,0.0,0.0
63,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,United-States,<=50K,0.0,0.0
23,Unknown,11,Never-married,Unknown,Own-child,Black,Female,15,United-States,<=50K,0.0,0.0
43,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K,0.0,7.543273346705446
58,Self-emp-not-inc,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,0.0,0.0
66,Private,9,Never-married,Transport-moving,Not-in-family,White,Male,55,United-States,<=50K,7.62608275807238,0.0
41,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,45,United-States,<=50K,0.0,0.0
26,Private,13,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
47,Private,11,Never-married,Other-service,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
55,Local-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.0,0.0
53,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K,0.0,0.0
17,Private,3,Never-married,Other-service,Other-relative,White,Male,48,Mexico,<=50K,0.0,0.0
30,Private,9,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K,0.0,0.0
49,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,60,United-States,<=50K,0.0,0.0
19,Private,9,Never-married,Sales,Unmarried,Black,Male,30,Haiti,<=50K,0.0,0.0
45,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
26,Private,12,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
38,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,8.895492631451633,0.0
36,State-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,8.895492631451633,0.0
33,Private,9,Never-married,Farming-fishing,Not-in-family,White,Male,20,United-States,<=50K,0.0,0.0
22,State-gov,10,Never-married,Protective-serv,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
43,Self-emp-not-inc,13,Never-married,Sales,Not-in-family,White,Male,42,United-States,<=50K,0.0,0.0
67,Unknown,7,Married-civ-spouse,Unknown,Husband,White,Male,8,United-States,<=50K,0.0,0.0
30,Unknown,11,Divorced,Unknown,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
56,Private,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,25,Iran,<=50K,0.0,0.0
31,Private,13,Never-married,Prof-specialty,Own-child,White,Male,25,United-States,<=50K,0.0,0.0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
26,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,<=50K,0.0,0.0
33,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
46,Local-gov,7,Married-civ-spouse,Transport-moving,Husband,White,Male,30,United-States,<=50K,0.0,0.0
59,Unknown,13,Married-civ-spouse,Unknown,Husband,White,Male,40,United-States,>50K,0.0,0.0
38,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,>50K,0.0,0.0
65,Private,7,Widowed,Other-service,Unmarried,Other,Male,40,United-States,<=50K,0.0,0.0
40,Private,11,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K,0.0,0.0
42,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K,0.0,0.0
26,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Portugal,<=50K,0.0,0.0
36,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K,0.0,0.0
62,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
43,Private,13,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,0.0,0.0
43,Private,13,Divorced,Exec-managerial,Not-in-family,White,Male,45,United-States,>50K,0.0,7.355641102974253
22,Private,9,Married-spouse-absent,Sales,Not-in-family,White,Male,55,United-States,<=50K,0.0,0.0
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
56,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,<=50K,0.0,0.0
22,Private,12,Never-married,Sales,Not-in-family,White,Female,15,United-States,<=50K,0.0,0.0
57,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K,0.0,0.0
39,Private,9,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
26,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,15,United-States,<=50K,0.0,0.0
17,Private,7,Never-married,Other-service,Own-child,White,Male,10,United-States,<=50K,0.0,0.0
40,State-gov,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,38,United-States,>50K,0.0,0.0
45,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,0.0,0.0
44,Private,9,Never-married,Craft-repair,Not-in-family,Black,Male,40,United-States,<=50K,0.0,0.0
20,Local-gov,10,Never-married,Adm-clerical,Own-child,White,Female,10,United-States,<=50K,0.0,0.0
33,Private,9,Married-civ-spouse,Craft-repair,Wife,White,Female,40,United-States,<=50K,0.0,0.0
23,Private,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
46,Self-emp-not-inc,14,Divorced,Exec-managerial,Not-in-family,White,Male,30,United-States,<=50K,0.0,0.0
38,Private,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,0.0,0.0
54,Private,9,Divorced,Transport-moving,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,3,Divorced,Craft-repair,Not-in-family,White,Female,45,United-States,<=50K,0.0,7.757906208351747
25,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,0.0,0.0
46,Private,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
36,Local-gov,10,Married-civ-spouse,Transport-moving,Wife,White,Female,40,United-States,<=50K,0.0,0.0
23,Private,9,Never-married,Other-service,Not-in-family,White,Female,25,United-States,<=50K,0.0,0.0
29,Private,9,Separated,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
44,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,6,United-States,>50K,0.0,7.789868559054706
19,Private,10,Never-married,Adm-clerical,Own-child,White,Female,16,United-States,<=50K,0.0,0.0
19,Private,9,Never-married,Other-service,Other-relative,White,Female,40,United-States,<=50K,0.0,0.0
35,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,>50K,0.0,0.0
27,Private,13,Never-married,Craft-repair,Not-in-family,White,Male,50,United-States,<=50K,0.0,0.0
46,Self-emp-not-inc,12,Separated,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
34,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Unknown,>50K,8.94754601503218,0.0
34,Private,9,Never-married,Other-service,Not-in-family,White,Female,35,United-States,<=50K,0.0,0.0
44,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,<=50K,0.0,0.0
45,Private,10,Divorced,Handlers-cleaners,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
20,Unknown,9,Never-married,Unknown,Other-relative,White,Female,35,United-States,<=50K,0.0,0.0
25,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K,0.0,0.0
52,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K,0.0,0.0
20,Private,10,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
28,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
50,State-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K,0.0,0.0
34,Private,11,Divorced,Tech-support,Not-in-family,White,Female,64,United-States,<=50K,0.0,0.0
28,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,40,Puerto-Rico,<=50K,0.0,7.687080155783135
41,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K,0.0,7.589841512182657
28,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.0,0.0
46,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,25,United-States,<=50K,0.0,0.0
28,Unknown,10,Married-civ-spouse,Unknown,Wife,White,Female,40,United-States,>50K,0.0,7.543273346705446
32,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K,0.0,0.0
41,Local-gov,10,Divorced,Other-service,Not-in-family,Black,Female,24,United-States,<=50K,0.0,0.0
24,Private,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
33,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
46,Private,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K,9.617470759403409,0.0
31,State-gov,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
35,Private,8,Divorced,Craft-repair,Not-in-family,White,Male,50,United-States,>50K,0.0,0.0
52,Private,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,0.0,0.0
30,Private,7,Never-married,Other-service,Own-child,White,Female,19,United-States,<=50K,0.0,0.0
34,Local-gov,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,<=50K,0.0,0.0
34,State-gov,9,Divorced,Transport-moving,Unmarried,White,Female,40,United-States,<=50K,0.0,0.0
20,Private,10,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,<=50K,0.0,0.0
17,Private,7,Never-married,Handlers-cleaners,Own-child,White,Male,18,United-States,<=50K,7.685703061234547,0.0
32,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K,0.0,0.0
29,Private,9,Divorced,Farming-fishing,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
33,Private,6,Never-married,Craft-repair,Unmarried,White,Female,35,United-States,<=50K,0.0,0.0
25,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,0.0,0.0
36,Federal-gov,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.0,7.25063551189868
23,Private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,72,Dominican-Republic,<=50K,0.0,0.0
63,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K,0.0,0.0
47,Local-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,<=50K,0.0,0.0
80,Unknown,9,Widowed,Unknown,Not-in-family,White,Male,24,United-States,<=50K,0.0,0.0
17,Unknown,7,Never-married,Unknown,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
40,Self-emp-not-inc,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,7.684783943522785,0.0
30,Private,12,Married-civ-spouse,Other-service,Wife,White,Female,25,United-States,>50K,0.0,0.0
27,Private,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,40,Philippines,<=50K,0.0,7.591357046698551
33,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K,0.0,0.0
34,Local-gov,9,Never-married,Farming-fishing,Not-in-family,Black,Male,60,United-States,<=50K,6.38856140554563,0.0
34,Local-gov,10,Never-married,Protective-serv,Not-in-family,White,Female,40,United-States,<=50K,0.0,0.0
23,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,<=50K,0.0,0.0
42,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K,0.0,0.0
29,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,<=50K,0.0,0.0
45,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,28,United-States,<=50K,0.0,0.0
24,Federal-gov,9,Never-married,Armed-Forces,Own-child,White,Male,40,United-States,<=50K,0.0,0.0
44,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K,0.0,0.0
27,Private,5,Never-married,Craft-repair,Other-relative,White,Male,40,Mexico,<=50K,0.0,0.0
20,Private,10,Never-married,Sales,Not-in-family,White,Male,35,United-States,<=50K,0.0,0.0
44,Private,9,Widowed,Exec-managerial,Unmarried,Black,Female,40,United-States,<=50K,0.0,0.0
51,Private,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,40,United-States,<=50K,0.0,0.0
20,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,0.0,0.0
17,Unknown,7,Never-married,Unknown,Own-child,White,Female,5,United-States,<=50K,0.0,0.0
19,Private,9,Never-married,Machine-op-inspct,Own-child,Black,Female,40,United-States,<=50K,0.0,0.0
45,Self-emp-inc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,55,United-States,>50K,0.0,0.0
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.0,0.0
42,Private,12,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,Unknown,>50K,0.0,0.0
44,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,40,United-States,>50K,0.0,0.0
40,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,40,United-States,>50K,0.0,0.0
30,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.0,0.0
38,Private,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,50,United-States,<=50K,0.0,0.0
