age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,is_senior,capital-gain_log,capital-loss_log,education_per_age,work_gain_ratio,is_married,gender_role,age_group,income
48,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Black,Male,0,0,40,Jamaica,0,0.0,0.0,0.2708333333333333,40.0,1,Male_Not-in-family,45–55,1
26,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.38461538461538464,40.0,0,Female_Unmarried,25–35,0
44,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.20454545454545456,40.0,1,Male_Husband,35–45,0
22,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,Jamaica,0,0.0,0.0,0.5454545454545454,20.0,0,Male_Own-child,<25,0
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,24,Greece,0,0.0,0.0,0.43478260869565216,24.0,0,Female_Not-in-family,<25,0
49,Local-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,47,United-States,0,0.0,0.0,0.2857142857142857,47.0,1,Male_Husband,45–55,1
21,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,32,United-States,0,0.0,0.0,0.5714285714285714,32.0,0,Female_Own-child,<25,0
63,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.20634920634920634,40.0,1,Male_Husband,55–65,0
50,Federal-gov,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.24,40.0,1,Male_Husband,45–55,1
43,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,0,0.0,0.0,0.3023255813953488,60.0,0,Female_Not-in-family,35–45,0
66,Private,7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States,1,0.0,0.0,0.06060606060606061,32.0,1,Male_Husband,65+,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,1,Male_Husband,35–45,0
25,Private,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.56,40.0,0,Female_Own-child,<25,0
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.2571428571428571,50.0,1,Male_Husband,25–35,0
23,Local-gov,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.391304347826087,40.0,0,Male_Own-child,<25,0
32,Private,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,0,0.0,0.0,0.28125,35.0,0,Female_Other-relative,25–35,0
17,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0,0.0,0.0,0.47058823529411764,20.0,0,Female_Own-child,<25,0
54,Private,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.16666666666666666,40.0,0,Female_Unmarried,45–55,0
46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,0.0,0.0,0.21739130434782608,40.0,1,Male_Husband,45–55,0
35,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,0,0.0,0.0,0.37142857142857144,45.0,0,Male_Not-in-family,25–35,0
54,Self-emp-not-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.24074074074074073,50.0,0,Male_Not-in-family,45–55,0
50,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.26,40.0,1,Male_Husband,45–55,0
36,State-gov,Some-college,10,Divorced,Other-service,Unmarried,Black,Female,0,0,20,United-States,0,0.0,0.0,0.2777777777777778,20.0,0,Female_Unmarried,35–45,0
53,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,0,0.0,0.0,0.22641509433962265,48.0,0,Female_Unmarried,45–55,0
41,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,0.0,0.0,0.24390243902439024,40.0,0,Female_Unmarried,35–45,0
36,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,35,United-States,0,0.0,0.0,0.3333333333333333,35.0,0,Female_Unmarried,35–45,0
20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25,Mexico,0,0.0,0.0,0.45,25.0,0,Female_Own-child,<25,0
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.21428571428571427,50.0,1,Male_Husband,35–45,1
23,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,0,0.0,0.0,0.5652173913043478,40.0,0,Female_Not-in-family,<25,0
55,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1887,40,United-States,0,0.0,7.543273346705446,0.16363636363636364,40.0,1,Female_Wife,45–55,1
43,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,Iran,0,0.0,0.0,0.23255813953488372,45.0,0,Female_Unmarried,35–45,0
29,Private,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,40,Mexico,0,0.0,0.0,0.20689655172413793,40.0,1,Female_Unmarried,25–35,0
48,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,0,0.0,0.0,0.20833333333333334,40.0,0,Male_Not-in-family,45–55,0
22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,0.0,0.0,0.4090909090909091,40.0,0,Male_Not-in-family,<25,0
36,State-gov,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2777777777777778,40.0,0,Female_Unmarried,35–45,0
24,State-gov,7th-8th,4,Never-married,Tech-support,Unmarried,White,Female,0,0,20,United-States,0,0.0,0.0,0.16666666666666666,20.0,0,Female_Unmarried,<25,0
35,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,80,Puerto-Rico,0,0.0,0.0,0.2571428571428571,80.0,0,Male_Not-in-family,25–35,0
34,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.29411764705882354,40.0,0,Female_Not-in-family,25–35,0
56,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,United-States,0,9.617470759403409,0.0,0.19642857142857142,424.69883037613636,1,Male_Husband,55–65,1
65,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.13846153846153847,40.0,1,Male_Husband,55–65,1
45,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2,40.0,0,Female_Unmarried,35–45,0
74,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,1,0.0,0.0,0.13513513513513514,20.0,1,Male_Husband,65+,1
55,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.10909090909090909,50.0,1,Male_Husband,45–55,0
18,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.5,40.0,0,Male_Own-child,<25,0
53,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,48,United-States,0,0.0,7.551186867296149,0.24528301886792453,48.0,1,Male_Husband,45–55,1
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.18,50.0,1,Male_Husband,45–55,0
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.42857142857142855,40.0,0,Female_Not-in-family,<25,0
36,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,0,8.04044688130311,0.0,0.3055555555555556,361.6178752521244,1,Male_Husband,35–45,1
21,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,55,United-States,0,0.0,0.0,0.42857142857142855,55.0,0,Male_Not-in-family,<25,0
62,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.14516129032258066,40.0,1,Male_Husband,55–65,0
23,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.391304347826087,40.0,0,Female_Unmarried,<25,0
66,Local-gov,Some-college,10,Divorced,Other-service,Other-relative,White,Female,7896,0,40,United-States,1,8.97423821949758,0.0,0.15151515151515152,398.9695287799032,0,Female_Other-relative,65+,1
28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.4642857142857143,40.0,0,Female_Not-in-family,25–35,0
66,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,1,0.0,0.0,0.19696969696969696,70.0,1,Male_Husband,65+,0
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2916666666666667,40.0,1,Male_Husband,45–55,1
36,Private,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.3333333333333333,40.0,0,Female_Unmarried,35–45,0
42,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,0,0.0,0.0,0.30952380952380953,52.0,1,Male_Husband,35–45,1
43,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.27906976744186046,50.0,1,Male_Husband,35–45,0
52,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.15384615384615385,45.0,1,Male_Husband,45–55,0
43,Private,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.20930232558139536,40.0,0,Female_Unmarried,35–45,0
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.2894736842105263,40.0,1,Male_Husband,35–45,1
31,Private,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0,0.0,0.0,0.1935483870967742,40.0,0,Female_Not-in-family,25–35,0
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,0,0.0,0.0,0.47619047619047616,15.0,0,Female_Own-child,<25,0
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.30952380952380953,40.0,1,Male_Husband,35–45,1
36,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,0,0,60,United-States,0,0.0,0.0,0.3333333333333333,60.0,0,Female_Not-in-family,35–45,0
17,Private,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,25,United-States,0,0.0,0.0,0.4117647058823529,25.0,0,Female_Own-child,<25,0
65,Private,Preschool,1,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,30,United-States,1,0.0,0.0,0.015384615384615385,30.0,1,Male_Husband,55–65,0
54,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,48,United-States,0,0.0,0.0,0.18518518518518517,48.0,0,Female_Unmarried,45–55,0
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0,0.0,0.0,0.4444444444444444,25.0,0,Female_Own-child,<25,0
57,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,0.0,0.0,0.24561403508771928,55.0,1,Male_Husband,55–65,1
49,Private,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2653061224489796,40.0,0,Female_Unmarried,45–55,0
61,Private,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,35,United-States,1,0.0,0.0,0.14754098360655737,35.0,0,Female_Not-in-family,55–65,0
50,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.18,40.0,1,Male_Husband,45–55,1
37,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,0,8.94754601503218,0.0,0.2702702702702703,397.90184060128723,1,Male_Husband,35–45,1
45,State-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,0,0.0,0.0,0.2,48.0,0,Male_Not-in-family,35–45,0
56,State-gov,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1669,40,United-States,0,0.0,7.4205789054108005,0.25,40.0,0,Male_Not-in-family,55–65,0
70,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,1,0.0,0.0,0.08571428571428572,50.0,1,Male_Husband,65+,0
42,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,0,8.895492631451633,0.0,0.30952380952380953,494.77463157258165,1,Male_Husband,35–45,1
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.38235294117647056,50.0,1,Male_Husband,25–35,1
46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Germany,0,0.0,0.0,0.2826086956521739,50.0,1,Male_Husband,45–55,1
55,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,20,United-States,0,0.0,0.0,0.21818181818181817,20.0,1,Male_Husband,45–55,1
47,Private,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,0,0.0,0.0,0.2127659574468085,40.0,0,Female_Unmarried,45–55,0
62,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1,0.0,0.0,0.14516129032258066,40.0,1,Male_Husband,55–65,0
22,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,0,0.0,0.0,0.4090909090909091,60.0,0,Female_Not-in-family,<25,0
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.3611111111111111,50.0,1,Male_Husband,35–45,0
50,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,75,United-States,0,0.0,0.0,0.3,75.0,1,Male_Husband,45–55,1
29,Private,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0,0.0,0.0,0.41379310344827586,40.0,0,Female_Own-child,25–35,0
19,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,0,0.0,0.0,0.5263157894736842,40.0,0,Male_Not-in-family,<25,0
51,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,0,0.0,0.0,0.2549019607843137,55.0,1,Male_Husband,45–55,1
19,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,0,0.0,0.0,0.47368421052631576,40.0,0,Female_Not-in-family,<25,0
51,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.09803921568627451,45.0,1,Male_Husband,45–55,0
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.375,50.0,1,Male_Husband,<25,0
48,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.1875,40.0,1,Female_Wife,45–55,0
24,Self-emp-not-inc,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,50,United-States,0,0.0,0.0,0.375,50.0,0,Female_Unmarried,<25,0
49,Local-gov,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7298,0,40,United-States,0,8.895492631451633,0.0,0.20408163265306123,395.8197052580653,1,Male_Husband,45–55,1
52,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,49,Mexico,0,0.0,0.0,0.17307692307692307,49.0,1,Male_Husband,45–55,0
39,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0,0.0,0.0,0.3333333333333333,45.0,1,Male_Husband,35–45,1
35,Private,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States,0,0.0,7.374629015218945,0.2571428571428571,40.0,0,Female_Unmarried,25–35,0
33,Private,12th,8,Separated,Adm-clerical,Unmarried,White,Female,1471,0,40,United-States,0,7.294377299288821,0.0,0.24242424242424243,331.7750919715529,0,Female_Unmarried,25–35,0
70,Private,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,2964,0,12,United-States,1,7.994632311431825,0.0,0.12857142857142856,107.9355877371819,0,Female_Not-in-family,65+,0
59,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.1694915254237288,40.0,1,Male_Husband,55–65,1
31,Private,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,50,United-States,0,0.0,0.0,0.2903225806451613,50.0,0,Male_Own-child,25–35,0
33,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,15,United-States,0,0.0,0.0,0.42424242424242425,15.0,1,Male_Husband,25–35,0
47,State-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,38,United-States,0,0.0,0.0,0.19148936170212766,38.0,0,Male_Unmarried,45–55,0
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,5178,0,90,United-States,0,8.552367266423891,0.0,0.2571428571428571,859.7130539781502,1,Male_Husband,25–35,1
60,Private,HS-grad,9,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,1,0.0,0.0,0.15,40.0,0,Female_Not-in-family,55–65,0
22,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,Black,Male,99999,0,55,United-States,0,11.512925464970229,0.0,0.45454545454545453,688.2109005733626,0,Male_Own-child,<25,1
33,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.2727272727272727,50.0,0,Male_Not-in-family,25–35,0
52,Local-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,0,0.0,0.0,0.3076923076923077,40.0,1,Female_Wife,45–55,1
44,Private,Assoc-acdm,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,0,0.0,0.0,0.2727272727272727,40.0,0,Male_Own-child,35–45,0
56,Self-emp-not-inc,7th-8th,4,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,0,0.0,0.0,0.07142857142857142,20.0,0,Male_Other-relative,55–65,0
44,Local-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,0,0.0,0.0,0.22727272727272727,50.0,0,Male_Not-in-family,35–45,0
57,Private,5th-6th,3,Divorced,Transport-moving,Unmarried,White,Male,6497,0,40,United-States,0,8.779249716229046,0.0,0.05263157894736842,391.16998864916184,0,Male_Unmarried,55–65,0
31,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Yugoslavia,0,0.0,0.0,0.41935483870967744,40.0,1,Male_Husband,25–35,0
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,0.0,0.0,0.19148936170212766,50.0,1,Male_Husband,45–55,0
30,State-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,40,United-States,0,0.0,7.551186867296149,0.3,40.0,1,Male_Husband,25–35,0
31,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Italy,0,0.0,0.0,0.3225806451612903,40.0,0,Male_Not-in-family,25–35,0
37,Private,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,7298,0,40,United-States,0,8.895492631451633,0.0,0.2702702702702703,395.8197052580653,1,Female_Wife,35–45,1
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,60,United-States,0,9.617470759403409,0.0,0.3023255813953488,637.0482455642045,1,Male_Husband,35–45,1
42,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,0.0,0.0,0.2619047619047619,60.0,1,Male_Husband,35–45,0
44,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.06818181818181818,40.0,1,Male_Husband,35–45,0
44,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,14344,0,40,United-States,0,9.571156728415465,0.0,0.20454545454545456,422.8462691366186,0,Male_Not-in-family,35–45,1
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.3103448275862069,40.0,1,Male_Husband,25–35,0
18,Private,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,0,0.0,0.0,0.5,30.0,0,Female_Own-child,<25,0
39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,0,0.0,0.0,0.2564102564102564,40.0,1,Male_Own-child,35–45,0
40,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,0.0,0.0,0.275,40.0,1,Male_Husband,35–45,0
19,Private,12th,8,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,20,United-States,0,0.0,0.0,0.42105263157894735,20.0,1,Female_Own-child,<25,0
